Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Rating,day_of_week,month,rolling_mean_7,rolling_mean_14,rolling_std_7,weekly_change,future_demand_7,stock_estime,reapprovisionnement,stock_threshold
A,Yangon,Normal,Female,Sports and travel,93.18,2,8.5,2,1,5.0,5.785714285714286,3.0550504633038917,-0.7142857142857143,6.0,792.0,0.0,39.582575694955835
A,Yangon,Normal,Female,Electronic accessories,50.23,4,9.0,1,1,6.428571428571429,7.428571428571429,2.507132682112038,-0.5555555555555556,8.0,746.0,0.0,48.76069902316806
B,Mandalay,Normal,Female,Health and beauty,17.75,1,8.6,0,1,3.857142857142857,5.0,2.478478796128212,-0.8571428571428572,7.0,686.0,0.0,30.71771819419232
C,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,6.0,3,1,4.714285714285714,5.071428571428571,3.8606685826112934,0.25,6.0,775.0,0.0,38.79100287391694
B,Mandalay,Normal,Male,Health and beauty,10.75,8,6.2,4,3,3.857142857142857,5.357142857142857,2.478478796128212,0.0,5.0,694.0,0.0,30.71771819419232
A,Yangon,Normal,Female,Electronic accessories,40.26,10,5.0,6,2,6.857142857142857,7.428571428571429,2.8535691936340277,0.4285714285714286,10.0,756.0,0.0,52.280353790451045
C,Naypyitaw,Member,Female,Sports and travel,64.97,5,6.5,4,2,5.571428571428571,5.5,2.5071326821120326,4.0,2.0,797.0,0.0,42.76069902316805
A,Yangon,Normal,Male,Electronic accessories,95.15,1,6.0,4,3,5.857142857142857,6.928571428571429,3.5321651258386115,-0.875,1.0,757.0,0.0,46.29824768875792
A,Yangon,Member,Female,Electronic accessories,48.62,8,5.0,3,1,6.0,6.785714285714286,3.6055512754639913,0.1428571428571428,3.0,765.0,0.0,47.408326913195985
B,Mandalay,Normal,Female,Food and beverages,53.21,8,5.0,3,3,5.714285714285714,4.642857142857143,3.6839419880650373,0.6000000000000001,3.0,771.0,0.0,45.52591298209756
C,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,9.2,2,1,5.285714285714286,5.285714285714286,3.8606685826112948,1.3333333333333335,1.0,782.0,0.0,42.791002873916945
A,Yangon,Normal,Male,Food and beverages,33.88,8,9.6,5,1,5.428571428571429,4.785714285714286,3.359421718944243,-0.19999999999999996,7.0,779.0,0.0,43.039132578416364
B,Mandalay,Member,Male,Health and beauty,96.16,4,8.4,6,1,3.7142857142857144,4.928571428571429,2.429971585175826,-0.19999999999999996,6.0,698.0,0.0,29.64495737776374
B,Mandalay,Member,Male,Food and beverages,47.16,5,6.0,6,2,5.571428571428571,4.642857142857143,3.309438162646488,0.25,10.0,784.0,0.0,43.96415724396973
B,Mandalay,Normal,Male,Electronic accessories,52.89,4,6.7,0,3,6.285714285714286,6.5,3.3022358947782515,1.0,1.0,769.0,0.0,48.953353842167374
A,Yangon,Member,Female,Home and lifestyle,47.68,2,4.1,6,2,5.142857142857143,5.571428571428571,3.1847852585154253,-0.75,8.0,737.0,0.0,40.777177887773135
C,Naypyitaw,Member,Male,Sports and travel,10.17,1,5.9,3,2,5.0,4.857142857142857,3.0550504633038917,-0.8,1.0,798.0,0.0,39.582575694955835
A,Yangon,Normal,Female,Health and beauty,68.71,3,8.7,0,3,3.4285714285714284,4.642857142857143,2.3704530408864115,-0.4,3.0,701.0,0.0,27.55567956132962
B,Mandalay,Member,Female,Sports and travel,60.08,7,4.5,3,2,5.428571428571429,5.214285714285714,3.1014589500826233,0.75,2.0,805.0,0.0,42.65218842512394
A,Yangon,Member,Female,Sports and travel,22.01,4,6.6,1,1,5.0,4.928571428571429,3.0550504633038917,-0.4285714285714286,8.0,809.0,0.0,39.582575694955835
B,Mandalay,Member,Female,Health and beauty,72.11,9,7.7,0,1,4.285714285714286,4.928571428571429,3.1471831698777737,2.0,2.0,710.0,0.0,34.72077475481666
A,Yangon,Member,Male,Fashion accessories,41.28,3,8.5,1,3,5.571428571428571,5.428571428571429,3.552329886011098,2.0,2.0,785.0,0.0,44.32849482901665
C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,5.2,6,3,6.571428571428571,6.5,3.5523298860111,0.25,10.0,779.0,0.0,51.32849482901665
A,Yangon,Member,Female,Electronic accessories,74.22,10,4.3,1,1,6.714285714285714,6.928571428571429,3.6839419880650377,0.11111111111111116,3.0,789.0,0.0,52.52591298209756
A,Yangon,Normal,Male,Electronic accessories,10.56,8,7.6,3,1,7.285714285714286,6.857142857142857,3.498298906339372,1.0,10.0,797.0,0.0,56.24744835950906
B,Mandalay,Normal,Male,Health and beauty,62.57,4,9.5,0,2,4.285714285714286,4.928571428571429,3.1471831698777737,0.0,5.0,714.0,0.0,34.72077475481666
B,Mandalay,Member,Female,Sports and travel,11.85,8,4.1,2,1,4.714285714285714,5.071428571428571,2.5634797778466214,-0.19999999999999996,4.0,817.0,0.0,36.845219666769935
A,Yangon,Member,Male,Health and beauty,91.3,1,9.2,3,2,4.285714285714286,4.5,3.1471831698777737,0.0,8.0,715.0,0.0,34.72077475481666
B,Mandalay,Member,Female,Home and lifestyle,40.73,7,5.4,1,3,5.285714285714286,5.571428571428571,3.2513733362117296,0.16666666666666674,6.0,744.0,0.0,41.87706000431759
A,Yangon,Normal,Male,Fashion accessories,52.38,1,5.8,1,3,5.571428571428571,4.785714285714286,3.552329886011098,0.0,9.0,786.0,0.0,44.32849482901665
A,Yangon,Member,Male,Fashion accessories,38.54,5,5.6,2,1,6.0,4.857142857142857,3.2145502536643193,1.5,1.0,791.0,0.0,46.82182538049648
B,Mandalay,Normal,Male,Sports and travel,44.63,6,5.1,2,1,4.714285714285714,5.214285714285714,2.5634797778466214,0.0,6.0,823.0,0.0,36.845219666769935
C,Naypyitaw,Normal,Male,Electronic accessories,55.87,10,5.8,1,1,7.285714285714286,7.071428571428571,3.498298906339372,0.0,1.0,807.0,0.0,56.24744835950906
C,Naypyitaw,Member,Female,Sports and travel,29.22,6,5.0,1,1,5.285714285714286,5.142857142857143,2.288688541085315,2.0,10.0,829.0,0.0,40.433032811627974
A,Yangon,Normal,Male,Fashion accessories,51.94,3,7.9,4,2,5.428571428571429,4.857142857142857,3.3594217189442417,-0.5714285714285714,1.0,794.0,0.0,43.039132578416364
B,Mandalay,Normal,Male,Electronic accessories,60.3,1,6.0,3,2,7.285714285714286,6.571428571428571,3.498298906339372,0.0,8.0,808.0,0.0,56.24744835950906
A,Yangon,Member,Female,Sports and travel,39.47,2,5.0,5,3,4.857142857142857,5.214285714285714,2.609506430251476,-0.6,7.0,831.0,0.0,37.914259645377214
C,Naypyitaw,Member,Female,Food and beverages,14.87,2,8.9,2,2,4.428571428571429,4.5,2.878491668515699,-0.8,2.0,786.0,0.0,35.31773750277355
A,Yangon,Normal,Male,Fashion accessories,21.32,1,5.9,5,1,4.285714285714286,4.357142857142857,3.302235894778246,-0.8888888888888888,8.0,795.0,0.0,34.95335384216737
A,Yangon,Member,Male,Electronic accessories,93.78,3,5.9,2,1,6.571428571428571,6.285714285714286,3.8234863173611107,-0.625,8.0,811.0,0.0,51.73522947604167
A,Yangon,Member,Male,Electronic accessories,73.26,1,9.7,6,1,6.142857142857143,6.214285714285714,4.298393941484481,-0.75,10.0,812.0,0.0,49.44759091222672
C,Naypyitaw,Normal,Female,Sports and travel,22.38,1,8.6,2,1,4.857142857142857,4.928571428571429,2.609506430251476,0.0,10.0,832.0,0.0,37.914259645377214
C,Naypyitaw,Member,Female,Food and beverages,72.88,9,4.0,1,1,5.571428571428571,5.071428571428571,2.878491668515699,8.0,1.0,795.0,0.0,43.31773750277355
A,Yangon,Normal,Female,Fashion accessories,99.1,6,4.2,5,1,3.7142857142857144,4.214285714285714,2.360387377408323,-0.4,8.0,801.0,0.0,29.540581066112484
A,Yangon,Normal,Male,Fashion accessories,74.1,1,9.2,4,1,2.857142857142857,4.071428571428571,2.035400978396419,-0.8571428571428572,5.0,802.0,0.0,23.05310146759463
A,Yangon,Normal,Female,Fashion accessories,98.48,2,9.2,1,2,2.7142857142857144,4.142857142857143,2.05866345916354,-0.33333333333333337,7.0,804.0,0.0,22.08799518874531
C,Naypyitaw,Normal,Male,Health and beauty,53.19,7,5.0,0,1,5.142857142857143,4.5,2.911389784311004,6.0,7.0,722.0,0.0,40.367084676466504
B,Mandalay,Normal,Female,Electronic accessories,52.79,10,10.0,0,2,6.142857142857143,6.357142857142857,4.298393941484481,0.0,8.0,822.0,0.0,49.44759091222672
A,Yangon,Member,Female,Health and beauty,95.95,5,8.8,2,1,4.714285714285714,4.285714285714286,2.627691364061218,-0.375,5.0,727.0,0.0,36.941537046091824
B,Mandalay,Normal,Female,Fashion accessories,36.51,9,4.2,5,2,3.857142857142857,4.714285714285714,2.968084198523314,8.0,8.0,813.0,0.0,31.45212629778497
B,Mandalay,Normal,Male,Food and beverages,21.12,8,6.3,1,1,6.428571428571429,5.571428571428571,2.5071326821120365,3.0,6.0,803.0,0.0,48.76069902316806
A,Yangon,Member,Female,Home and lifestyle,28.31,4,8.2,3,3,4.714285714285714,5.714285714285714,3.039423504234851,-0.5,4.0,748.0,0.0,37.55913525635228
B,Mandalay,Normal,Male,Health and beauty,57.59,6,5.1,4,2,5.0,4.357142857142857,2.6457513110645903,0.5,2.0,733.0,0.0,38.96862696659689
A,Yangon,Member,Female,Food and beverages,47.63,9,5.0,2,1,7.0,6.142857142857143,2.581988897471613,0.8,9.0,812.0,0.0,52.87298334620742
C,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,7.0,2,2,3.4285714285714284,5.428571428571429,2.2253945610567536,-0.9,4.0,749.0,0.0,27.33809184158513
A,Yangon,Member,Male,Sports and travel,12.76,2,7.8,1,1,4.142857142857143,4.785714285714286,2.609506430251477,-0.7142857142857143,1.0,834.0,0.0,32.91425964537722
B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,4.3,6,3,4.571428571428571,5.428571428571429,2.760262237369421,8.0,10.0,758.0,0.0,36.14039335605413
B,Mandalay,Normal,Female,Home and lifestyle,51.07,7,7.0,5,1,4.857142857142857,5.571428571428571,2.911389784311008,0.3999999999999999,8.0,765.0,0.0,38.36708467646651
A,Yangon,Member,Female,Electronic accessories,79.59,3,6.6,1,1,5.142857142857143,5.928571428571429,4.059087394500209,-0.7,5.0,825.0,0.0,42.088631091750315
C,Naypyitaw,Member,Male,Health and beauty,33.81,3,7.3,5,1,5.0,4.214285714285714,2.6457513110645903,0.0,10.0,736.0,0.0,38.96862696659689
B,Mandalay,Member,Male,Sports and travel,90.53,8,6.5,4,3,4.714285714285714,4.857142857142857,2.984084768360627,1.0,7.0,842.0,0.0,37.47612715254094
C,Naypyitaw,Member,Female,Health and beauty,62.82,2,4.9,3,1,4.0,4.142857142857143,2.1602468994692883,-0.7777777777777778,5.0,738.0,0.0,31.240370349203932
C,Naypyitaw,Member,Male,Food and beverages,24.31,3,4.3,1,1,6.285714285714286,6.0,2.9277002188456005,-0.625,7.0,815.0,0.0,48.3915503282684
A,Yangon,Normal,Male,Sports and travel,64.59,4,9.3,6,1,4.142857142857143,4.428571428571429,2.609506430251477,-0.5,6.0,846.0,0.0,32.91425964537722
A,Yangon,Member,Male,Food and beverages,24.82,7,7.1,5,2,6.142857142857143,5.785714285714286,2.853569193634027,-0.125,2.0,822.0,0.0,47.28035379045104
C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,9.6,2,3,3.2857142857142856,4.642857142857143,3.0937725468153823,-0.8,4.0,814.0,0.0,27.640658820223074
B,Mandalay,Member,Female,Electronic accessories,21.43,10,6.2,0,1,5.428571428571429,6.357142857142857,4.353433237386439,0.25,6.0,835.0,0.0,44.53014985607966
A,Yangon,Member,Male,Sports and travel,89.06,6,9.9,4,1,4.142857142857143,4.428571428571429,2.609506430251477,0.0,1.0,852.0,0.0,32.91425964537722
A,Yangon,Member,Male,Home and lifestyle,23.29,4,5.9,1,3,4.857142857142857,5.428571428571429,2.911389784311008,0.0,3.0,769.0,0.0,38.36708467646651
C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,6.3,4,3,5.714285714285714,5.428571428571429,2.811540841738196,3.0,9.0,777.0,0.0,44.217311262607296
C,Naypyitaw,Member,Male,Fashion accessories,52.35,1,4.0,1,2,3.0,4.214285714285714,3.2145502536643122,-0.6666666666666667,2.0,815.0,0.0,25.82182538049647
B,Mandalay,Member,Male,Electronic accessories,39.75,1,6.1,0,2,4.142857142857143,5.714285714285714,4.099941927579443,-0.9,9.0,836.0,0.0,35.14991289136917
A,Yangon,Normal,Female,Electronic accessories,90.02,8,4.5,3,3,5.142857142857143,6.214285714285714,4.059087394500209,7.0,4.0,844.0,0.0,42.088631091750315
B,Mandalay,Member,Female,Electronic accessories,12.1,8,8.6,5,1,5.857142857142857,6.214285714285714,4.059087394500208,1.6666666666666665,6.0,852.0,0.0,47.088631091750315
B,Mandalay,Member,Female,Food and beverages,33.21,10,6.0,1,1,6.857142857142857,6.214285714285714,3.132015933791496,1.0,3.0,832.0,0.0,52.69802390068725
C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,9.5,5,3,4.0,4.142857142857143,3.5590260840104335,7.0,9.0,823.0,0.0,33.33853912601565
B,Mandalay,Member,Male,Sports and travel,31.99,10,9.9,2,2,4.714285714285714,5.0,3.401680257083044,0.6666666666666667,2.0,862.0,0.0,38.102520385624565
A,Yangon,Member,Female,Home and lifestyle,34.42,6,7.5,5,3,5.571428571428571,5.428571428571429,2.76026223736942,-0.1428571428571429,6.0,783.0,0.0,43.14039335605413
A,Yangon,Member,Female,Food and beverages,83.34,2,7.6,1,3,6.857142857142857,5.642857142857143,3.132015933791496,0.0,3.0,834.0,0.0,52.69802390068725
A,Yangon,Normal,Male,Sports and travel,45.58,7,5.0,6,1,5.428571428571429,5.142857142857143,3.2586880211286884,2.5,5.0,869.0,0.0,42.88803203169303
A,Yangon,Member,Male,Food and beverages,87.9,1,6.7,1,2,5.714285714285714,5.642857142857143,3.638419332360585,-0.8888888888888888,10.0,835.0,0.0,45.457628998540876
A,Yangon,Member,Female,Electronic accessories,73.47,10,9.5,5,3,7.142857142857143,6.642857142857143,3.6709931185158173,9.0,3.0,862.0,0.0,55.50648967777373
C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,6.8,2,3,4.285714285714286,4.0,3.817254061682108,0.33333333333333326,1.0,831.0,0.0,35.72588109252316
A,Yangon,Member,Male,Sports and travel,76.92,10,5.6,6,3,6.714285714285714,5.785714285714286,2.984084768360624,9.0,9.0,879.0,0.0,51.47612715254094
C,Naypyitaw,Normal,Female,Health and beauty,83.66,5,7.2,3,2,4.142857142857143,4.214285714285714,2.1930626551751358,0.25,9.0,743.0,0.0,32.28959398276271
B,Mandalay,Normal,Female,Electronic accessories,57.91,8,8.1,3,2,6.857142857142857,6.5,3.48466026218585,-0.19999999999999996,4.0,870.0,0.0,53.226990393278776
C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,8.6,5,3,4.857142857142857,3.857142857142857,3.5321651258386075,4.0,7.0,836.0,0.0,39.29824768875791
B,Mandalay,Normal,Male,Electronic accessories,28.38,5,9.4,2,3,7.142857142857143,6.142857142857143,3.184785258515424,0.6666666666666667,9.0,875.0,0.0,54.777177887773135
B,Mandalay,Member,Male,Electronic accessories,50.45,6,8.9,2,2,6.571428571428571,6.0,2.935821455580641,-0.4,7.0,881.0,0.0,50.40373218337096
B,Mandalay,Normal,Male,Health and beauty,99.16,8,4.2,0,1,5.142857142857143,4.714285714285714,2.1157009420498145,7.0,7.0,751.0,0.0,39.17355141307472
C,Naypyitaw,Normal,Male,Fashion accessories,60.74,7,5.0,4,1,5.571428571428571,4.142857142857143,3.359421718944242,2.5,1.0,843.0,0.0,44.039132578416364
C,Naypyitaw,Member,Female,Food and beverages,47.27,6,8.8,1,2,5.428571428571429,5.928571428571429,3.5050983275386574,-0.25,6.0,841.0,0.0,43.257647491307985
C,Naypyitaw,Member,Male,Health and beauty,85.6,7,5.3,5,3,5.142857142857143,5.142857142857143,2.1157009420498145,0.0,7.0,758.0,0.0,39.17355141307472
A,Yangon,Member,Male,Food and beverages,35.04,9,4.6,5,2,5.428571428571429,6.214285714285714,3.5050983275386574,0.0,4.0,850.0,0.0,43.257647491307985
C,Naypyitaw,Member,Female,Electronic accessories,44.84,9,7.5,0,1,7.714285714285714,5.928571428571429,1.704336206492696,8.0,2.0,890.0,0.0,56.55650430973904
B,Mandalay,Normal,Male,Home and lifestyle,45.97,4,5.1,5,2,5.571428571428571,5.142857142857143,2.76026223736942,0.0,2.0,787.0,0.0,43.14039335605413
A,Yangon,Member,Female,Health and beauty,27.73,5,4.2,1,3,5.142857142857143,4.928571428571429,2.1157009420498145,0.0,3.0,763.0,0.0,39.17355141307472
A,Yangon,Normal,Male,Food and beverages,11.53,7,8.1,0,1,6.0,6.142857142857143,3.3665016461206942,1.3333333333333335,8.0,857.0,0.0,47.049752469181044
C,Naypyitaw,Normal,Female,Health and beauty,58.32,2,6.0,3,2,4.571428571428571,4.785714285714286,2.3704530408864084,-0.6666666666666667,5.0,765.0,0.0,35.55567956132961
C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,7.9,6,3,6.0,4.714285714285714,2.081665999466137,3.0,6.0,791.0,0.0,45.12249899919921
C,Naypyitaw,Normal,Male,Health and beauty,84.61,10,8.8,5,2,5.571428571428571,5.285714285714286,2.992052966172381,2.3333333333333335,7.0,775.0,0.0,43.48807944925857
B,Mandalay,Normal,Female,Health and beauty,82.88,5,6.6,6,3,6.0,5.0,2.581988897471609,1.5,3.0,780.0,0.0,45.87298334620741
A,Yangon,Member,Female,Food and beverages,79.54,2,6.2,2,3,5.285714285714286,5.714285714285714,3.6384193323605856,-0.7142857142857143,4.0,859.0,0.0,42.457628998540876
B,Mandalay,Normal,Female,Home and lifestyle,49.01,10,4.2,6,1,6.142857142857143,5.357142857142857,2.3401261667248825,0.11111111111111116,6.0,801.0,0.0,46.51018925008732
B,Mandalay,Member,Female,Food and beverages,29.15,3,7.3,2,3,4.285714285714286,5.571428571428571,3.039423504234849,-0.7,4.0,862.0,0.0,34.55913525635228
C,Naypyitaw,Normal,Female,Electronic accessories,56.13,4,8.6,5,1,7.142857142857143,6.142857142857143,2.1930626551751367,-0.5,6.0,894.0,0.0,53.2895939827627
A,Yangon,Normal,Female,Home and lifestyle,93.12,8,6.8,3,2,6.285714285714286,5.571428571428571,2.4299715851758275,0.1428571428571428,3.0,809.0,0.0,47.64495737776374
A,Yangon,Member,Male,Fashion accessories,51.34,8,7.6,3,1,5.428571428571429,4.642857142857143,3.2071349029490923,-0.11111111111111116,1.0,851.0,0.0,42.81070235442364
A,Yangon,Member,Female,Food and beverages,99.6,3,5.8,0,2,4.428571428571429,5.642857142857143,2.9358214555806406,0.5,9.0,865.0,0.0,35.40373218337096
C,Naypyitaw,Normal,Female,Electronic accessories,35.49,6,4.1,5,2,6.857142857142857,6.357142857142857,2.193062655175137,-0.25,2.0,900.0,0.0,51.2895939827627
C,Naypyitaw,Member,Male,Sports and travel,42.85,1,9.3,3,3,6.571428571428571,5.357142857142857,3.258688021128687,-0.5,10.0,880.0,0.0,50.88803203169303
A,Yangon,Normal,Female,Fashion accessories,94.67,4,6.8,0,3,5.857142857142857,4.571428571428571,2.6726124191242446,3.0,2.0,855.0,0.0,45.00891862868637
B,Mandalay,Normal,Male,Home and lifestyle,68.97,3,8.7,4,2,6.142857142857143,5.5,2.6095064302514808,-0.25,10.0,812.0,0.0,46.91425964537722
B,Mandalay,Member,Female,Electronic accessories,26.26,3,6.3,5,3,5.857142857142857,6.5,2.1157009420498194,-0.7,3.0,903.0,0.0,44.173551413074726
C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,5.1,6,3,6.285714285714286,6.0,2.7516228977511776,0.125,5.0,821.0,0.0,48.127434346626764
B,Mandalay,Normal,Female,Home and lifestyle,16.37,6,7.0,4,2,6.285714285714286,5.928571428571429,2.7516228977511776,0.0,3.0,827.0,0.0,48.127434346626764
C,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,5.2,4,2,6.0,5.785714285714286,3.109126351029608,-0.5,6.0,829.0,0.0,46.66368952654441
C,Naypyitaw,Normal,Female,Sports and travel,83.14,7,6.6,3,1,6.428571428571429,5.571428571428571,3.207134902949089,-0.125,,887.0,0.0,49.81070235442363
C,Naypyitaw,Member,Female,Sports and travel,35.22,6,6.5,3,3,6.714285714285714,5.428571428571429,3.0394235042348434,0.5,,893.0,0.0,51.55913525635226
B,Mandalay,Normal,Female,Electronic accessories,13.78,4,9.0,3,1,5.285714285714286,6.071428571428571,1.9760470401187125,-0.5,2.0,907.0,0.0,39.96407056017807
B,Mandalay,Member,Male,Sports and travel,88.31,1,5.2,4,2,6.0,5.071428571428571,3.7416573867739396,-0.8333333333333334,,894.0,0.0,47.612486080160906
A,Yangon,Member,Female,Health and beauty,39.62,9,6.8,6,1,6.571428571428571,5.357142857142857,2.760262237369414,0.8,3.0,789.0,0.0,50.14039335605412
B,Mandalay,Normal,Female,Electronic accessories,88.25,9,7.6,4,2,5.857142857142857,6.5,2.410295378065482,0.8,5.0,916.0,0.0,44.61544306709823
B,Mandalay,Normal,Male,Sports and travel,25.31,2,7.2,5,3,4.857142857142857,4.785714285714286,3.532165125838609,-0.8,,896.0,0.0,39.29824768875791
B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,7.1,6,3,6.285714285714286,6.142857142857143,2.984084768360631,0.5,10.0,835.0,0.0,48.47612715254095
C,Naypyitaw,Member,Female,Fashion accessories,83.35,2,9.5,5,2,6.0,4.5,2.380476142847618,1.0,2.0,857.0,0.0,45.570714214271426
A,Yangon,Normal,Female,Food and beverages,74.44,10,5.1,2,2,5.714285714285714,5.714285714285714,3.1471831698777737,9.0,9.0,875.0,0.0,44.72077475481666
C,Naypyitaw,Normal,Male,Health and beauty,64.08,7,7.6,6,1,6.428571428571429,5.785714285714286,2.699206232527309,-0.125,4.0,796.0,0.0,49.04880934879096
B,Mandalay,Normal,Female,Home and lifestyle,63.15,6,9.8,3,1,5.714285714285714,5.928571428571429,2.4976179127511187,-0.4,9.0,841.0,0.0,43.74642686912668
C,Naypyitaw,Member,Male,Home and lifestyle,85.72,3,5.1,3,1,5.0,5.642857142857143,2.449489742783181,-0.625,3.0,844.0,0.0,38.67423461417477
C,Naypyitaw,Normal,Female,Health and beauty,78.89,7,7.5,5,1,6.428571428571429,5.785714285714286,2.699206232527309,0.0,7.0,803.0,0.0,49.04880934879096
A,Yangon,Normal,Female,Sports and travel,89.48,5,7.4,5,3,4.571428571428571,5.0,3.4086724129853874,-0.2857142857142857,,901.0,0.0,37.11300861947808
A,Yangon,Member,Female,Health and beauty,92.09,3,4.2,6,2,6.142857142857143,5.642857142857143,2.9680841985233166,-0.4,2.0,806.0,0.0,47.45212629778497
C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,5.9,3,3,5.714285714285714,5.571428571428571,3.1471831698777737,0.0,2.0,881.0,0.0,44.72077475481666
A,Yangon,Normal,Male,Food and beverages,66.52,4,6.9,5,3,5.0,5.214285714285714,2.828427124746192,-0.5555555555555556,10.0,885.0,0.0,39.24264068711929
C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,6.6,2,3,6.142857142857143,5.071428571428571,2.5448360411214086,0.125,5.0,866.0,0.0,46.817254061682114
A,Yangon,Normal,Female,Home and lifestyle,45.68,10,5.7,5,1,6.0,6.071428571428571,2.8867513459481318,2.3333333333333335,7.0,854.0,0.0,46.3301270189222
A,Yangon,Normal,Male,Health and beauty,50.79,5,5.3,1,2,6.571428571428571,5.571428571428571,2.4397501823713297,1.5,8.0,811.0,0.0,49.659625273557
A,Yangon,Member,Male,Health and beauty,10.08,7,4.2,3,3,6.142857142857143,5.857142857142857,1.9518001458970635,-0.30000000000000004,8.0,818.0,0.0,45.927700218845594
A,Yangon,Normal,Female,Electronic accessories,93.88,7,7.3,5,1,6.0,6.285714285714286,2.449489742783181,0.16666666666666674,7.0,923.0,0.0,45.67423461417477
C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,5.3,1,3,5.0,6.357142857142857,2.4494897427831828,-0.7777777777777778,1.0,925.0,0.0,38.67423461417477
B,Mandalay,Member,Male,Fashion accessories,53.78,1,4.7,6,2,5.142857142857143,4.714285714285714,3.0237157840738162,-0.875,10.0,867.0,0.0,40.53557367611072
C,Naypyitaw,Member,Male,Home and lifestyle,35.81,5,7.9,2,2,5.428571428571429,5.857142857142857,2.5727509827124027,-0.4444444444444444,3.0,859.0,0.0,41.8591264740686
B,Mandalay,Normal,Female,Food and beverages,26.43,8,8.9,6,2,5.142857142857143,5.571428571428571,2.96808419852332,0.1428571428571428,4.0,893.0,0.0,40.45212629778498
B,Mandalay,Member,Male,Health and beauty,39.91,3,9.3,3,2,5.857142857142857,5.928571428571429,2.2677868380553616,-0.4,1.0,821.0,0.0,44.401680257083044
B,Mandalay,Member,Female,Home and lifestyle,21.9,3,4.7,2,1,5.0,5.642857142857143,2.708012801545322,-0.5,10.0,862.0,0.0,39.062019202317984
B,Mandalay,Member,Female,Food and beverages,62.85,4,8.7,0,2,5.428571428571429,5.357142857142857,2.6992062325273136,1.0,6.0,897.0,0.0,42.04880934879097
C,Naypyitaw,Member,Female,Food and beverages,21.04,4,7.6,6,1,5.571428571428571,4.928571428571429,2.5727509827124013,0.33333333333333326,1.0,901.0,0.0,42.8591264740686
B,Mandalay,Member,Male,Home and lifestyle,65.91,6,5.7,5,2,5.571428571428571,5.785714285714286,2.370453040886411,2.0,1.0,868.0,0.0,42.55567956132962
A,Yangon,Normal,Female,Fashion accessories,42.57,7,6.8,6,1,5.428571428571429,5.142857142857143,3.1014589500826246,0.3999999999999999,7.0,874.0,0.0,42.65218842512394
C,Naypyitaw,Member,Male,Food and beverages,50.49,9,5.4,3,1,6.428571428571429,5.428571428571429,2.5727509827124004,2.0,4.0,910.0,0.0,48.8591264740686
B,Mandalay,Normal,Male,Electronic accessories,46.02,6,7.1,3,2,5.285714285714286,6.214285714285714,2.429971585175828,0.5,7.0,931.0,0.0,40.644957377763745
C,Naypyitaw,Normal,Female,Home and lifestyle,15.8,10,7.8,2,1,6.142857142857143,6.214285714285714,2.9113897843110075,0.6666666666666667,,878.0,0.0,47.36708467646651
A,Yangon,Member,Female,Food and beverages,98.66,9,8.4,1,2,6.285714285714286,6.0,2.3603873774083306,-0.09999999999999998,5.0,919.0,0.0,47.540581066112495
C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,9.8,0,3,4.571428571428571,5.071428571428571,3.4086724129853843,-0.8571428571428572,,875.0,0.0,37.11300861947808
A,Yangon,Member,Male,Electronic accessories,20.89,2,9.8,1,2,4.714285714285714,5.785714285714286,2.6903708365382015,-0.6666666666666667,10.0,933.0,0.0,37.035556254807304
A,Yangon,Normal,Female,Fashion accessories,15.5,1,7.4,1,3,3.5714285714285716,4.5,3.2586880211286853,-0.875,,876.0,0.0,29.88803203169303
C,Naypyitaw,Member,Male,Electronic accessories,96.82,3,6.7,5,3,4.714285714285714,5.285714285714286,2.6903708365382015,0.0,2.0,936.0,0.0,37.035556254807304
B,Mandalay,Normal,Male,Food and beverages,33.33,2,6.4,5,1,5.714285714285714,5.714285714285714,2.8702082220799325,-0.6666666666666667,1.0,921.0,0.0,44.3053123331199
B,Mandalay,Normal,Female,Electronic accessories,38.27,2,5.8,5,3,4.428571428571429,4.857142857142857,2.8784916685157027,-0.5,1.0,938.0,0.0,35.317737502773554
A,Yangon,Normal,Female,Home and lifestyle,33.3,9,7.2,0,3,6.571428571428571,6.142857142857143,3.1014589500826277,0.5,,887.0,0.0,50.65218842512394
A,Yangon,Member,Male,Home and lifestyle,81.01,3,9.3,6,1,6.571428571428571,5.785714285714286,3.1014589500826277,0.0,,890.0,0.0,50.65218842512394
