Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,year,month,day,weekday,is_weekend,is_holiday,Total_Sales,Rolling_Mean_7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,20:43,Ewallet,71.88,4.761904762,3.594,6.4,2019,2,23,5,1,0,71.88,366.5157142857143
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,14:19,Ewallet,286.26,4.761904762,14.313,4.4,2019,2,16,5,1,0,286.26,401.0585714285714
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,2,4.062,85.302,2019-01-17,10:01,Credit card,81.24,4.761904762,4.062,4.1,2019,1,17,3,0,0,81.24,147.74857142857144
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,10,28.02,588.42,2019-01-14,19:30,Ewallet,560.4,4.761904762,28.02,4.4,2019,1,14,0,0,0,560.4,243.0957142857143
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,2,9.34,196.14,2019-03-30,16:34,Cash,186.8,4.761904762,9.34,5.5,2019,3,30,5,1,0,186.8,347.91857142857145
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,2019-03-02,13:10,Ewallet,220.23,4.761904762,11.0115,4.0,2019,3,2,5,1,0,220.23,314.54857142857145
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,17:10,Credit card,269.12,4.761904762,13.456,9.3,2019,2,15,4,0,0,269.12,258.03714285714284
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,2019-03-01,10:22,Credit card,454.8,4.761904762,22.74,4.8,2019,3,1,4,0,0,454.79999999999995,199.83571428571426
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,19:57,Cash,167.54,4.761904762,8.377,4.6,2019,2,24,6,1,0,167.54,262.2257142857143
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,19:29,Credit card,448.56,4.761904762,22.428,7.3,2019,2,19,1,0,0,448.56,207.40285714285713
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,18:30,Cash,293.88,4.761904762,14.694,6.0,2019,2,23,5,1,0,293.88,355.6542857142857
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,58.95,10,29.475,618.975,2019-02-07,14:27,Ewallet,589.5,4.761904762,29.475,8.1,2019,2,7,3,0,0,589.5,313.3014285714285
130-67-4723,A,Yangon,Member,Male,Food and beverages,48.5,6,14.55,305.55,2019-01-11,13:57,Ewallet,291.0,4.761904762,14.55,9.4,2019,1,11,4,0,0,291.0,384.6328571428571
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,1,1.974,41.454,2019-02-12,19:43,Cash,39.48,4.761904762,1.974,6.5,2019,2,12,1,0,0,39.48,189.57
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,1,1.7405,36.5505,2019-01-14,10:11,Credit card,34.81,4.761904762,1.7405,7.0,2019,1,14,0,0,0,34.81,164.39285714285714
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,6,14.796,310.716,2019-01-09,13:46,Ewallet,295.92,4.761904762,14.796,7.1,2019,1,9,2,0,0,295.92,270.1114285714286
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,12:22,Ewallet,42.96,4.761904762,2.148,6.6,2019,2,27,2,0,0,42.96,238.47
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,6,6.924,145.404,2019-01-24,19:20,Ewallet,138.48,4.761904762,6.924,4.9,2019,1,24,3,0,0,138.48,164.22571428571428
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,2,4.91,103.11,2019-01-08,12:58,Credit card,98.2,4.761904762,4.91,6.4,2019,1,8,1,0,0,98.2,321.19571428571425
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,2,6.483,136.143,2019-01-08,11:59,Credit card,129.66,4.761904762,6.483,8.0,2019,1,8,1,0,0,129.66,164.33285714285714
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,63.56,10,31.78,667.38,2019-01-16,17:59,Cash,635.6,4.761904762,31.78,4.3,2019,1,16,2,0,0,635.6,393.8528571428571
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2019-03-13,12:51,Cash,145.76,4.761904762,7.288,6.1,2019,3,13,2,0,1,145.76,168.01571428571427
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,10:36,Cash,201.3,4.761904762,10.065,7.5,2019,2,15,4,0,0,201.29999999999998,371.0514285714286
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,9,31.5855,663.2955,2019-01-25,13:38,Cash,631.71,4.761904762,31.5855,6.7,2019,1,25,4,0,0,631.71,230.03142857142856
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2019-03-12,19:39,Ewallet,385.28,4.761904762,19.264,5.2,2019,3,12,1,0,0,385.28,343.2114285714286
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,2019-03-04,12:44,Cash,486.3,4.761904762,24.315,8.8,2019,3,4,0,0,0,486.3,322.59285714285716
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,7,25.683,539.343,2019-02-10,13:56,Cash,513.66,4.761904762,25.683,9.5,2019,2,10,6,1,0,513.66,303.92857142857144
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,9,23.67,497.07,2019-01-16,14:42,Cash,473.4,4.761904762,23.67,7.6,2019,1,16,2,0,0,473.40000000000003,286.41142857142853
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,19:45,Cash,436.85,4.761904762,21.8425,6.6,2019,1,29,1,0,0,436.85,361.66999999999996
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,20:26,Ewallet,108.16,4.761904762,5.408,6.9,2019,1,1,1,0,1,108.16,233.87714285714287
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,19:46,Ewallet,248.76,4.761904762,12.438,4.3,2019,1,6,6,1,0,248.76,374.3642857142857
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,19:38,Credit card,626.22,4.761904762,31.311,7.8,2019,2,19,1,0,0,626.22,270.42285714285714
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,16:18,Ewallet,975.0,4.761904762,48.75,8.0,2019,1,12,5,1,0,975.0,470.9214285714285
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23,Ewallet,483.28,4.761904762,24.164,9.6,2019,2,7,3,0,0,483.28,322.6114285714286
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,19:11,Credit card,96.96,4.761904762,4.848,4.3,2019,3,27,2,0,0,96.96000000000001,275.51714285714286
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,18:57,Credit card,197.7,4.761904762,9.885,5.0,2019,2,27,2,0,0,197.7,323.0657142857143
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18,Cash,724.23,4.761904762,36.2115,9.2,2019,1,6,6,1,0,724.23,378.21714285714285
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40,Cash,795.51,4.761904762,39.7755,6.3,2019,3,2,5,1,0,795.51,559.6742857142857
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,14:06,Cash,502.39,4.761904762,25.1195,8.9,2019,3,29,4,0,0,502.39,439.7185714285714
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,20:48,Ewallet,172.0,4.761904762,8.6,7.6,2019,1,31,3,0,0,172.0,259.65142857142854
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,20:13,Cash,68.98,4.761904762,3.449,4.8,2019,1,21,0,0,0,68.98,258.68571428571425
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,20:37,Ewallet,124.96,4.761904762,6.248,9.1,2019,1,20,6,1,0,124.96,260.86
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,17:59,Ewallet,77.1,4.761904762,3.855,6.1,2019,1,17,3,0,0,77.1,180.8114285714286
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,20:18,Cash,483.72,4.761904762,24.186,9.1,2019,2,28,3,0,0,483.72,285.8057142857143
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,15:52,Ewallet,302.12,4.761904762,15.106,8.3,2019,3,19,1,0,0,302.12,498.86285714285714
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,15:14,Ewallet,698.67,4.761904762,34.9335,7.2,2019,2,19,1,0,0,698.67,305.4185714285714
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50,Ewallet,124.65,4.761904762,6.2325,6.0,2019,2,4,0,0,0,124.64999999999999,416.63142857142856
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36,Ewallet,789.6,4.761904762,39.48,8.5,2019,1,31,3,0,0,789.6,349.7257142857143
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,18:33,Credit card,178.4,4.761904762,8.92,6.6,2019,2,6,2,0,0,178.4,410.6557142857143
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,16:06,Ewallet,500.22,4.761904762,25.011,4.5,2019,3,28,3,0,0,500.21999999999997,378.9114285714286
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47,Credit card,35.82,4.761904762,1.791,8.1,2019,1,19,5,1,0,35.82,303.81142857142856
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,13:34,Credit card,136.14,4.761904762,6.807,7.2,2019,2,17,6,1,0,136.14000000000001,392.22285714285715
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,15:04,Credit card,104.88,4.761904762,5.244,6.1,2019,1,18,4,0,0,104.88,333.8257142857143
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,20:42,Cash,178.92,4.761904762,8.946,7.1,2019,2,2,5,1,0,178.92,290.3457142857143
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,15:28,Cash,815.67,4.761904762,40.7835,5.1,2019,1,18,4,0,0,815.67,292.36285714285714
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,13:45,Credit card,132.36,4.761904762,6.618,7.9,2019,3,18,0,0,0,132.35999999999999,503.74285714285713
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,20:10,Cash,257.39,4.761904762,12.8695,7.4,2019,1,11,4,0,0,257.39000000000004,281.0042857142857
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,18:53,Ewallet,93.36,4.761904762,4.668,7.4,2019,2,4,0,0,0,93.36,265.5842857142857
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,14:24,Cash,228.0,4.761904762,11.4,6.6,2019,2,6,2,0,0,228.0,404.7814285714286
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42,Credit card,166.71,4.761904762,8.3355,5.9,2019,1,8,1,0,0,166.71,436.7585714285714
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,17:49,Credit card,697.4,4.761904762,34.87,8.9,2019,3,5,1,0,0,697.4,372.2085714285714
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,15:33,Ewallet,389.04,4.761904762,19.452,6.8,2019,3,16,5,1,0,389.04,317.68
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54,Cash,365.26,4.761904762,18.263,9.3,2019,3,9,5,1,0,365.26,426.53142857142853
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,16:23,Credit card,89.28,4.761904762,4.464,4.4,2019,3,1,4,0,0,89.28,312.5828571428571
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,19:33,Ewallet,168.0,4.761904762,8.4,4.8,2019,2,28,3,0,0,168.0,344.56714285714287
756-49-0168,A,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39,Ewallet,19.7,4.761904762,0.985,9.5,2019,2,8,4,0,0,19.7,202.59714285714287
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38,Ewallet,531.16,4.761904762,26.558,8.9,2019,1,24,3,0,0,531.16,365.45
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,20:03,Ewallet,53.72,4.761904762,2.686,6.4,2019,3,1,4,0,0,53.72,218.21857142857144
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39,Credit card,819.5,4.761904762,40.975,6.0,2019,3,10,6,1,0,819.5,392.1671428571429
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,15:59,Credit card,568.4,4.761904762,28.42,8.1,2019,3,23,5,1,0,568.4,472.1942857142857
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,14:26,Ewallet,587.6,4.761904762,29.38,9.0,2019,1,29,1,0,0,587.6,384.42142857142863
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,18:22,Ewallet,732.48,4.761904762,36.624,6.0,2019,1,12,5,1,0,732.48,483.42142857142863
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32,Cash,845.64,4.761904762,42.282,9.8,2019,3,20,2,0,0,845.64,453.7142857142857
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41,Cash,389.27,4.761904762,19.4635,8.5,2019,3,23,5,1,0,389.27,395.67999999999995
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,15:20,Ewallet,84.83,4.761904762,4.2415,8.8,2019,1,14,0,0,0,84.83,162.70857142857145
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,14:33,Ewallet,143.26,4.761904762,7.163,8.8,2019,2,12,1,0,0,143.26,374.15142857142865
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,15:29,Ewallet,75.38,4.761904762,3.769,9.5,2019,2,20,2,0,0,75.38,363.28857142857134
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,16:19,Credit card,253.36,4.761904762,12.668,5.6,2019,1,2,2,0,0,253.36,389.5228571428571
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,16:33,Cash,38.42,4.761904762,1.921,8.6,2019,2,2,5,1,0,38.42,154.3457142857143
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,19:07,Credit card,652.3,4.761904762,32.615,5.2,2019,1,8,1,0,0,652.3000000000001,224.32285714285717
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,14:43,Credit card,52.65,4.761904762,2.6325,5.8,2019,1,30,2,0,0,52.65,351.9014285714285
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,19:28,Credit card,110.61,4.761904762,5.5305,8.0,2019,3,26,1,0,0,110.60999999999999,343.8871428571428
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,20:44,Cash,568.61,4.761904762,28.4305,9.0,2019,1,15,1,0,0,568.61,369.9357142857143
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16,Ewallet,89.28,4.761904762,4.464,4.1,2019,3,14,3,0,0,89.28,217.62857142857143
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31,Credit card,136.4,4.761904762,6.82,8.6,2019,2,3,6,1,0,136.4,163.97714285714287
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30,Ewallet,174.2,4.761904762,8.71,7.0,2019,2,22,4,0,0,174.20000000000002,418.84714285714284
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,15:05,Ewallet,366.4,4.761904762,18.32,8.4,2019,1,24,3,0,0,366.4,344.0499999999999
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,18:30,Ewallet,254.61,4.761904762,12.7305,7.4,2019,1,25,4,0,0,254.61,239.01857142857145
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,13:18,Credit card,778.32,4.761904762,38.916,6.2,2019,3,9,5,1,0,778.32,324.6471428571429
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,15:28,Ewallet,285.92,4.761904762,14.296,4.9,2019,2,17,6,1,0,285.92,435.12142857142857
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52,Cash,579.12,4.761904762,28.956,4.5,2019,1,11,4,0,0,579.12,345.58142857142855
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,18:24,Ewallet,188.5,4.761904762,9.425,5.6,2019,2,27,2,0,0,188.5,121.80285714285716
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,15:19,Ewallet,221.56,4.761904762,11.078,8.0,2019,3,25,0,0,0,221.56,116.6842857142857
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38,Credit card,772.0,4.761904762,38.6,5.6,2019,2,11,0,0,0,772.0,213.63285714285715
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,15:12,Credit card,721.3,4.761904762,36.065,4.2,2019,1,31,3,0,0,721.3,438.3542857142857
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,17:48,Ewallet,511.04,4.761904762,25.552,9.9,2019,1,20,6,1,0,511.04,342.0757142857143
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07,Ewallet,53.45,4.761904762,2.6725,7.6,2019,3,26,1,0,0,53.449999999999996,305.8014285714286
787-87-2010,A,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,15:48,Credit card,222.0,4.761904762,11.1,6.6,2019,1,20,6,1,0,222.0,319.7085714285714
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,19:40,Ewallet,763.68,4.761904762,38.184,4.7,2019,3,5,1,0,0,763.68,333.8728571428571
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,20:30,Credit card,228.18,4.761904762,11.409,9.8,2019,1,5,5,1,0,228.18,361.9185714285714
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,13:59,Cash,82.14,4.761904762,4.107,6.3,2019,2,13,2,0,0,82.14,311.0128571428572
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,18:51,Cash,382.56,4.761904762,19.128,7.9,2019,3,16,5,1,0,382.56,487.8885714285715
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,17:24,Cash,68.58,4.761904762,3.429,7.7,2019,1,15,1,0,0,68.58,288.06
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:58,Ewallet,382.16,4.761904762,19.108,4.5,2019,2,26,1,0,0,382.16,350.1557142857143
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,19:01,Credit card,601.09,4.761904762,30.0545,8.0,2019,2,27,2,0,0,601.09,380.09285714285716
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,16:50,Ewallet,475.93,4.761904762,23.7965,5.7,2019,2,17,6,1,0,475.92999999999995,407.1314285714285
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:22,Credit card,52.42,4.761904762,2.621,6.3,2019,2,6,2,0,0,52.42,213.44714285714286
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,16:46,Cash,131.3,4.761904762,6.565,6.0,2019,1,17,3,0,0,131.3,220.08571428571432
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,18:08,Credit card,144.3,4.761904762,7.215,8.0,2019,1,22,1,0,0,144.3,235.21142857142857
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,18:02,Credit card,457.17,4.761904762,22.8585,4.2,2019,3,5,1,0,0,457.17,412.8314285714286
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,13:07,Cash,93.38,4.761904762,4.669,9.6,2019,1,3,3,0,0,93.38,303.94714285714286
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,17:52,Cash,126.25,4.761904762,6.3125,6.1,2019,3,20,2,0,0,126.25,222.3542857142857
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,20:32,Ewallet,790.83,4.761904762,39.5415,5.6,2019,1,31,3,0,0,790.83,524.9842857142856
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,19:24,Cash,174.4,4.761904762,8.72,8.3,2019,2,19,1,0,0,174.4,413.7457142857143
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,16:06,Ewallet,379.04,4.761904762,18.952,7.8,2019,2,11,0,0,0,379.04,256.03714285714284
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,14:14,Credit card,30.62,4.761904762,1.531,4.1,2019,2,5,1,0,0,30.62,363.4785714285714
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,17:36,Cash,352.08,4.761904762,17.604,8.8,2019,3,3,6,1,0,352.08,327.5885714285714
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,13:08,Ewallet,50.8,4.761904762,2.54,4.1,2019,2,24,6,1,0,50.8,303.93142857142857
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,16:09,Credit card,522.06,4.761904762,26.103,9.0,2019,2,4,0,0,0,522.06,515.6214285714285
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33,Ewallet,575.12,4.761904762,28.756,5.5,2019,2,19,1,0,0,575.12,493.14142857142855
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18,Credit card,54.95,4.761904762,2.7475,9.3,2019,1,23,2,0,0,54.95,230.55142857142854
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55,Credit card,181.41,4.761904762,9.0705,5.6,2019,1,14,0,0,0,181.41,248.8314285714286
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,15:15,Ewallet,412.37,4.761904762,20.6185,9.7,2019,1,17,3,0,0,412.37,278.7528571428571
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,20:06,Credit card,46.41,4.761904762,2.3205,4.0,2019,3,3,6,1,0,46.41,276.92285714285714
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,20:21,Credit card,274.2,4.761904762,13.71,9.2,2019,2,15,4,0,0,274.2,256.28857142857146
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,13:48,Credit card,973.7,4.761904762,48.685,4.9,2019,1,15,1,0,0,973.7,459.1671428571428
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52,Credit card,648.2,4.761904762,32.41,9.3,2019,2,27,2,0,0,648.1999999999999,560.8557142857143
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28,Credit card,93.22,4.761904762,4.661,6.6,2019,2,26,1,0,0,93.22,533.3271428571428
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,16:26,Ewallet,54.36,4.761904762,2.718,4.3,2019,3,15,4,0,0,54.36,271.9342857142857
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,13:24,Cash,60.87,4.761904762,3.0435,5.5,2019,1,24,3,0,0,60.87,452.0614285714285
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,15:15,Cash,244.9,4.761904762,12.245,8.1,2019,2,22,4,0,0,244.89999999999998,302.0042857142857
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50,Credit card,92.78,4.761904762,4.639,9.8,2019,3,15,4,0,0,92.78,183.67285714285714
401-09-4232,C,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,18:38,Ewallet,433.45,4.761904762,21.6725,9.4,2019,2,11,0,0,0,433.45,461.64
751-15-6198,B,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,16:45,Ewallet,138.06,4.761904762,6.903,7.9,2019,1,12,5,1,0,138.06,267.1328571428571
